x,y,z,qx,qy,qz,qw,stamp_sec
2.0665937288949894,0.06698789725743996,-0.04422842576259228,0.012082652997265334,0.9978318816755188,0.006443777329651925,-0.06437408750550831,1758869858.3870325
2.0665869038175404,0.06699950546392003,-0.04430278852272118,0.012044661087588648,0.9978322635220175,0.006437293949431778,-0.06437593696732423,1758869858.4891002
2.066564758393512,0.06700963148705526,-0.044408400372325005,0.01195443465067778,0.9978350224148519,0.006437667234742913,-0.06434994930153107,1758869858.5911825
2.0665328968692656,0.06698205865486885,-0.04444459265562273,0.011681267927088304,0.9978348244875596,0.006381612112006928,-0.06440874200253284,1758869858.6930985
2.066496877985847,0.06702974557176367,-0.04438807835311148,0.011505038275363881,0.9978393949802844,0.006394087510614934,-0.06436840501805914,1758869858.794979
2.0664798210947897,0.06711240717267877,-0.04431098242681979,0.011346836919092298,0.9978396116627308,0.006370369830448734,-0.06439547404069211,1758869858.8967366
2.066448754842214,0.067087532932736,-0.04431413037269705,0.011241547218990233,0.9978445864377465,0.00638411267876687,-0.06433546485656699,1758869858.998806
2.0664124879206995,0.06708266839013949,-0.04421317076524699,0.011037512223368948,0.9978482786233884,0.006381116148136972,-0.06431382066837116,1758869859.1009948
2.066409638016627,0.06715084471191013,-0.04422063739140447,0.011002006391646071,0.9978480093355264,0.00639894962122843,-0.06432231000384235,1758869859.203021
2.066400966515511,0.06709831802254713,-0.044266590598783254,0.010950456586022143,0.9978484444706447,0.006358171067520069,-0.06432839986155768,1758869859.3049805
2.0663524690823407,0.0670000438750834,-0.04415596353589757,0.010604733232410651,0.9978503525906646,0.0063502453930988885,-0.06435750034924743,1758869859.4069111
2.0663498028798455,0.06702028160243335,-0.04422840643609924,0.010561307452727178,0.9978494382188388,0.006326823778902505,-0.0643811209292571,1758869859.5089133
2.066374712309622,0.06698213526651867,-0.04401403735870159,0.010560485374444607,0.9978432339208558,0.0063419560214774545,-0.06447585796905816,1758869859.6108103
2.0664148683810364,0.06697972086855913,-0.04375176898501759,0.010577741738333596,0.9978337650428621,0.006352154683087123,-0.06461840953617942,1758869859.661946
2.0663942107176956,0.06692902211555941,-0.04390456556745967,0.010436770535391974,0.9978338822536246,0.0063270203459973775,-0.06464198373342574,1758869859.7638
2.066377628817277,0.06690829880763705,-0.04399219629049972,0.010275181465758633,0.997832446709902,0.006323505664783059,-0.06469035642878898,1758869859.8658395
2.066356429518322,0.06694702965980179,-0.043916297562012596,0.010216851169843381,0.9978368744044996,0.006317056763787397,-0.0646319025302141,1758869859.9679706
2.066294651628243,0.0670118171006535,-0.04377614324194008,0.009767137001422288,0.9978394738238211,0.00627356314631364,-0.06466552342047985,1758869860.069813
2.06621938564757,0.06704581209053864,-0.043669769014169246,0.009330480106041312,0.9978456910709962,0.006266704718678594,-0.06463472258782996,1758869860.1717517
2.0662051823723924,0.06701662170371697,-0.043660493086843596,0.009217259034691444,0.9978456760546781,0.00623591086924393,-0.06465417488840695,1758869860.27391
2.0662843280319,0.06701805183178289,-0.04285048071461328,0.009131838622602605,0.9978241717376223,0.0062593809295074425,-0.0649950149617503,1758869860.3760948
2.066205742388096,0.0670572490334051,-0.043057634250320886,0.008836656368252649,0.9978348132895647,0.00622955143239526,-0.06487520004254517,1758869860.4781704
2.066186334932145,0.0670709489255937,-0.04289718052855292,0.0084913047044697,0.9978285116016417,0.006227855970802308,-0.06501825120130009,1758869860.5805225
2.0663584079499304,0.06695949841398459,-0.041670410062861596,0.008421862634015976,0.9977832679948827,0.006216762911124551,-0.06571890289812266,1758869860.683199
2.0663367995555113,0.066981847098111,-0.04175817515911506,0.008347166667984234,0.9977863336395997,0.006193865506731714,-0.06568404098977687,1758869860.7854466
2.0665910972447548,0.06687248916165629,-0.039444760296408796,0.007958565899081636,0.9977115233344123,0.00619945327066897,-0.06685764140097378,1758869860.8876245
2.066531713549688,0.06679116084528004,-0.039390896082240404,0.007500020807220439,0.997711217507123,0.006148176239088991,-0.06691992287263032,1758869860.9896858
2.066544960446368,0.06677950381989775,-0.03897383823124237,0.007232142508636853,0.9976994583878,0.006135861491237528,-0.06712553948524881,1758869861.0924325
2.066817766337137,0.06671283722693451,-0.03641188723766495,0.006887859112465025,0.9976223470847662,0.006126811063237088,-0.06829840539957467,1758869861.1950057
2.0667948700115555,0.06677339331851996,-0.03591611217254394,0.006326025246095047,0.9976100117794994,0.006090395455940131,-0.06853577813874415,1758869861.2971752
2.0670506277664105,0.06681856484337836,-0.03363387015334858,0.005985510649228157,0.997536816274835,0.0060757000872377065,-0.06962441889871561,1758869861.3994863
2.067182899428493,0.06675527065867012,-0.03198751673551645,0.005537390447333805,0.9974902946599212,0.006060753812984953,-0.07032578922071092,1758869861.501499
2.0671815278025956,0.06677441077783054,-0.03128478248071209,0.004796526547318694,0.9974650939322444,0.006015110474377722,-0.07074035740509692,1758869861.6038635
2.0676827164732483,0.06668225570865707,-0.027367961909788754,0.0043581379951959575,0.9973271606926405,0.006000284373364917,-0.07268794786902309,1758869861.7066312
2.0677855110098515,0.06673233720794103,-0.02659455350217299,0.004187858866249735,0.997295863651026,0.005979921876648142,-0.07312771510870518,1758869861.8090398
2.06821864913654,0.06667512558792492,-0.023271605760786324,0.003813669611965082,0.9971770193786827,0.005916899436224691,-0.07475585761797343,1758869861.91143
2.0685620733243746,0.06671600717504352,-0.02077202986375007,0.003477821816021204,0.9970808878636568,0.00591513402693427,-0.07604353359675896,1758869861.9625278
2.068683793764749,0.0666569145854189,-0.019567160135536568,0.0029655208543900723,0.9970320870459414,0.005891285692806517,-0.07670407968134556,1758869862.0649858
2.0691804199973896,0.06661242162867502,-0.016109666811789713,0.0027955707583738622,0.9969050286369127,0.005871101488411082,-0.07834589223363364,1758869862.167037
2.0697428692176882,0.06657611435347136,-0.012086534404470425,0.002292303271704464,0.9967492264622383,0.005835541018344552,-0.08032229674046554,1758869862.2690403
2.069692592927408,0.06653366021411275,-0.01175261205330451,0.0016758913789303906,0.9967387554680233,0.005789058062746244,-0.08047068747617689,1758869862.371245
2.0704008820576947,0.06644196976557616,-0.007021729416249026,0.0013339330702303812,0.9965529822745688,0.005785931764333478,-0.08274597957511767,1758869862.4734695
2.0707575976542314,0.06638774098065545,-0.004549173051287214,0.0008772184324754317,0.9964480194908377,0.0057349851005193036,-0.08401002848770915,1758869862.5753574
2.0711156281151495,0.06638496898506559,-0.002008506951389988,0.00033265061784294486,0.9963394036247588,0.005668393612276996,-0.0852968430956427,1758869862.6774971
2.0721012706201285,0.06631216842567612,0.0040779207811154905,-0.0001869172213397664,0.9960779150014305,0.005662040223100545,-0.08829888792542935,1758869862.7795584
2.0723816489369153,0.06629576761114692,0.005685366447228557,-0.0004504769906031433,0.9959981201871816,0.005627221931872019,-0.0891957175396389,1758869862.8815832
2.072842568402284,0.06629650012875586,0.00881158320261291,-0.0010760147707572418,0.9958608153103592,0.0055443141309371325,-0.09071570593021491,1758869862.983878
2.0734532207465297,0.06617286158394232,0.012998877798769348,-0.002030404170716928,0.995672706934991,0.005478872064063541,-0.09274545856567275,1758869863.0862837
2.0741785251899625,0.06621123633134642,0.016889871013883506,-0.0023548050128568204,0.995481134944076,0.005441711283561969,-0.0947742192904396,1758869863.1885896
2.0749443942588033,0.0661522941360908,0.021087642029880893,-0.0025449846224564225,0.9952860308148067,0.005434353216397313,-0.09679725059782798,1758869863.2906349
2.0754645737230755,0.06606900281468761,0.024334613114498,-0.0032965941335422544,0.9951270163401812,0.005323612424704237,-0.09840230163852366,1758869863.392918
2.0763777247799533,0.06611601875455878,0.029552554628250127,-0.004186202059615345,0.9948656167300721,0.0052146287139807615,-0.10098360266887241,1758869863.4952805
2.0771397483429497,0.0660345111695479,0.03340886042242788,-0.004551951779830273,0.9946623547286014,0.005192966529744905,-0.102951993275356,1758869863.5975807
2.07807056896814,0.06598549670146316,0.03822211853941679,-0.004996382384902877,0.9944150303808925,0.0051560001087279685,-0.10529576999343947,1758869863.699738
2.078819399265098,0.06600393506083779,0.04238351822965736,-0.005913666850548232,0.9941909017910797,0.005036906506911181,-0.10735040248206267,1758869863.8019094
2.0795490691898446,0.0659215933733172,0.0460631448183183,-0.006471211776659351,0.9939863856146537,0.004976863994290048,-0.10919899017683743,1758869863.9039018
2.0807216226020095,0.06593564360734985,0.05160186987642422,-0.006867634608592541,0.9936809663003597,0.004903641153831572,-0.11192375579250742,1758869864.0059917
2.0814583343875452,0.06588721085750143,0.05527719078261038,-0.007686214603181225,0.9934617379957613,0.004797830250669181,-0.11380543953783971,1758869864.1081345
2.0823166416147787,0.0658985680797968,0.059521083515273174,-0.00858734206866184,0.99320849040862,0.004684688677155162,-0.11593621448203334,1758869864.2102084
2.083303801554908,0.06587246707588544,0.06406198432900999,-0.00912596090681246,0.992940441072445,0.004592832171895656,-0.11817319160040783,1758869864.3121266
2.083789069900935,0.06581892515447095,0.0660665583892344,-0.00926911392058896,0.992813764393804,0.00456183790550789,-0.11922291051746473,1758869864.363146
2.0852414344891,0.06581148845717275,0.07222320228599631,-0.009858215903135344,0.9924278439621377,0.004467542826546719,-0.12235126141140966,1758869864.465291
2.0862923696906126,0.06584033539651526,0.07685108635351288,-0.010762720711288058,0.9921245143985998,0.004339364971262339,-0.12471680594001519,1758869864.5674152
2.0872171488750273,0.06576371183636165,0.08085180182976635,-0.011326392322839983,0.9918687950669786,0.004231114484211482,-0.12668900457242002,1758869864.6693833
2.088691707292531,0.06580719082576926,0.08673875803002638,-0.011782349194170002,0.9914830442196353,0.004117843524292908,-0.1296363862391297,1758869864.7716074
2.08962784362375,0.06576127713468202,0.09060709032900265,-0.012396829344988947,0.9912210370273238,0.004016316167002954,-0.13157143907822333,1758869864.8737097
2.0912291228704434,0.0657405958094933,0.09706416844866743,-0.013404223235977241,0.9907743747106076,0.003867625046084595,-0.13480173104507098,1758869864.975631
2.092247282678322,0.06577676034576087,0.10103823161075519,-0.013917937123098275,0.9904965950149927,0.0037571464791658054,-0.13677964081060218,1758869865.0775316
2.0935238626039765,0.06577947634285322,0.10579945393076039,-0.014735596717282938,0.9901373589859803,0.0036223614045110056,-0.1392758091971063,1758869865.1795447
2.095018333296064,0.06578967975716413,0.11153055017448825,-0.015661124769159897,0.9897186029936169,0.003434303890010004,-0.14212678008074078,1758869865.2815824
2.0961969464682224,0.06586870310246108,0.115841562768966,-0.016372899618677623,0.9893883385972289,0.003292348808843215,-0.14433226959073536,1758869865.383622
2.097975379771481,0.06586932199420661,0.12203279900284596,-0.017158949702598375,0.9889046471942475,0.003128091182289255,-0.1475241819102203,1758869865.4857705
2.0995900115635497,0.0659397710835141,0.12767945746952392,-0.018066179525032543,0.9884538429415176,0.0029289360870230633,-0.15041288131311467,1758869865.587998
2.1009712447466753,0.06600120816356736,0.13244518608661177,-0.01867415689360849,0.9880776204554962,0.0027791104992730383,-0.15279452988948983,1758869865.6901357
2.102841278947617,0.06603286546506497,0.13838946768949023,-0.01928221030291059,0.9875787792555544,0.002620326800270235,-0.15591499292051197,1758869865.7921772
2.1044349230064494,0.06613586935072278,0.1438407318947778,-0.020214087097221802,0.9871298169988048,0.002419286213092934,-0.15861986675366807,1758869865.89427
2.106218808732659,0.06617382215144713,0.1496601620820064,-0.021136084647688878,0.9866326477417432,0.0022241286329719168,-0.16156836815325906,1758869865.9962404
2.1080455180145834,0.06625678232383786,0.15548714442453948,-0.022065167368395054,0.9861231699089984,0.00200701239225671,-0.1645302223267528,1758869866.0981858
2.1098313255972503,0.06633919208043114,0.1609217271354902,-0.022901948313202997,0.9856277389552363,0.001791383470060069,-0.16736263594575435,1758869866.200257
2.111713476490825,0.06649135488702324,0.16675405860564613,-0.02387638908708434,0.9850995257020442,0.0015543969962969573,-0.1703127310442401,1758869866.3023584
2.1136796007968366,0.0665537921766082,0.17243073366709027,-0.02462865581355464,0.9845623934940785,0.0013418447238967971,-0.17328739735700857,1758869866.404635
2.1160663451783717,0.06661210297609947,0.17914056271400286,-0.025416096099303384,0.9839174967515172,0.0011148379058131418,-0.1768025417853006,1758869866.5067775
2.118009716286784,0.06674217715614436,0.18468229696925226,-0.02625304689280684,0.9833791176140987,0.0008934048304111513,-0.17965380707674947,1758869866.608956
2.1202052929671926,0.06691730520066026,0.19086078432588166,-0.02709711162555768,0.9827767580400872,0.0006523053264805938,-0.18279815342483327,1758869866.7109444
2.121466352689184,0.06696796208250921,0.19448141723033685,-0.02754127458895729,0.9824335683940756,0.0005279030082415416,-0.18456837000123494,1758869866.7619414
2.123342954674018,0.06715714053071233,0.19955316084988423,-0.02848541506647224,0.9819009001904562,0.0002661692970416522,-0.18724084086429418,1758869866.8639202
2.1257773182230104,0.06728611284077705,0.2059300030768213,-0.0293641546094797,0.9812323414675935,-9.375926943433502e-06,-0.19058026758871582,1758869866.9660177
2.1282739607141816,0.06748083534898469,0.21239296398742963,-0.03024255592301292,0.9805473893371152,-0.00028404679488506785,-0.193938455167689,1758869867.0680594
2.1303771933776137,0.06767341979454257,0.2179991823995615,-0.031238776807422052,0.9799509852463844,-0.0005867294217028658,-0.19677362904312778,1758869867.1701953
2.1331630583078875,0.06788243360627734,0.22498209662067392,-0.03220523947198794,0.979184757692469,-0.0008740420987027074,-0.20039777669351108,1758869867.2721767
2.1357704761748413,0.06812551391158082,0.23144990477882343,-0.03307702238559796,0.978468113405004,-0.0011840847629478357,-0.20372692405037962,1758869867.3742182
2.1388458492947366,0.06842231054292593,0.23872242238376312,-0.03411393391954606,0.9776194948441077,-0.0015430451670143518,-0.20759090014954204,1758869867.4761639
2.141428389662292,0.06864947575418669,0.24469988617144456,-0.03490313710720618,0.976911872080398,-0.00181290720507088,-0.21076450976365443,1758869867.577991
2.144070553075846,0.06886785872881515,0.2508417998340604,-0.03569501974489606,0.976187833184269,-0.002110155106328298,-0.21395963907672041,1758869867.6799493
2.1468943092200448,0.06910201661136403,0.2573275607776926,-0.036616745221025315,0.9754068283303694,-0.00242938719848177,-0.2173357570528781,1758869867.7820373
2.1496025322175956,0.06947056727729821,0.2633952893736028,-0.03777602236155708,0.9746333175688353,-0.002809772399605611,-0.22057872426498262,1758869867.8839388
2.152880007292237,0.06980471869462573,0.2704119459722792,-0.03877587293633704,0.9737265309134809,-0.003200639308353852,-0.22437208066343892,1758869867.9859436
2.1565573523767245,0.07019694380731492,0.2781738689099251,-0.039614114435536016,0.9727308852566975,-0.0035822211659352387,-0.22850057876672483,1758869868.0880535
2.1597466256624496,0.07053830376635216,0.28494194724602695,-0.04076785625276531,0.9718293738331181,-0.004012636791234616,-0.23209814475274293,1758869868.190137
2.161795997576312,0.0708687825588752,0.2894969360824939,-0.04192135928543206,0.9712136207590574,-0.00439671530938627,-0.2344512132240563,1758869868.2923183
2.1656332331821666,0.07141857275236087,0.29719464957864455,-0.04296100363778618,0.9701535987163755,-0.004837819749197511,-0.23860625005262137,1758869868.3944664
2.1690935951641053,0.0718822150608314,0.30406274015621243,-0.04409685956427126,0.9691772854198788,-0.0052876097301284225,-0.24232807841037637,1758869868.4965801
2.172457465816564,0.07243371178298963,0.31073248833116635,-0.045114802445083084,0.968233892836903,-0.005721275026996077,-0.245876087438985,1758869868.5985448
2.1768214394959484,0.07296159482212258,0.318911736336438,-0.04597855185892456,0.967047614419672,-0.006168363738355022,-0.25033344862996026,1758869868.700412
2.1799424227131183,0.07341447226153083,0.3245823842194443,-0.04683795440120273,0.9661737135944074,-0.006572482332935586,-0.25351797502876633,1758869868.8022714
2.1837207012650417,0.0739668467397742,0.3315498958337742,-0.04789813463111542,0.9651133580119176,-0.007034561447227281,-0.25731787701414166,1758869868.9040089
2.1874631682302086,0.07455783615786302,0.3385308619959608,-0.04909539557807467,0.9640455669203865,-0.007567563891000335,-0.26105271308863803,1758869869.0061343
2.1911049549779498,0.07506061571341112,0.34509324400628183,-0.050039279060977174,0.9630250991518194,-0.008017570988944761,-0.26460243292555563,1758869869.1080346
2.1953291387379603,0.07572043013043202,0.3522968023170897,-0.051012243048071185,0.9618496025136998,-0.008510920155813959,-0.26864597045469246,1758869869.210276
2.197265073825087,0.07605146281728747,0.3556884748748137,-0.05160511050666271,0.9612950621507732,-0.008789561461654993,-0.27050223596755735,1758869869.2613862
2.2018062621078505,0.076810606126023,0.3634299349333671,-0.05282514737410656,0.9600084762220897,-0.009389199245018737,-0.27478186316455216,1758869869.3633823
2.2065589217315273,0.07757591559704168,0.3711582549528354,-0.05386832897097267,0.9586814787963941,-0.009948173418647862,-0.27915776756570243,1758869869.465249
2.2100551009363767,0.07818309816413818,0.3768783106581882,-0.05485027500995837,0.957679742569238,-0.010441947533539886,-0.2823684184457542,1758869869.5670588
2.2146201034518715,0.0791362563234147,0.38451266666630246,-0.05616671216013086,0.9563658256707736,-0.011099962091822116,-0.286507414870437,1758869869.6691406
2.2189776107798913,0.07986566394235596,0.391327467582135,-0.05718397487720507,0.9551333935187853,-0.011623638655858887,-0.29037059876463106,1758869869.7710314
2.2238939550056407,0.08065045417126733,0.39878101091638163,-0.058001660220662096,0.9537736360787097,-0.012160738076424872,-0.29462480374584976,1758869869.872928
2.2294083384716457,0.08169121659406219,0.40715680361795725,-0.059285609946817516,0.952203491978975,-0.012880407552447818,-0.2993790597512838,1758869869.974702
2.2334643562380094,0.0824967253550267,0.4132994054101162,-0.060237962358487586,0.951042948197661,-0.013448119950765553,-0.30283303426837066,1758869870.0763338
2.238387224626633,0.08338067686336746,0.4202961438304229,-0.06109915094453872,0.9496650986216354,-0.014009386881586925,-0.3069313136403943,1758869870.1779647
2.243322959728415,0.0843539127215143,0.42739482731428474,-0.06213424879112093,0.9482607530966504,-0.014626800969874227,-0.31100954319300933,1758869870.2800782
2.247632462957842,0.08534093673196338,0.4337333538891119,-0.06332376891986563,0.9469979208466819,-0.015258426306389634,-0.3145667157035174,1758869870.382107
2.2533222369724846,0.08655380781440944,0.4415343795857785,-0.06456276397788949,0.9453608616310027,-0.016030727518628166,-0.3191668945536911,1758869870.484247
2.2590400473307017,0.08770440662095624,0.44925239641852216,-0.06566865966328306,0.9437286844054793,-0.016739428490315133,-0.3237029331071139,1758869870.5862954
2.2634031901945644,0.08878816924419523,0.45524880315653443,-0.06679302273252966,0.9424424665981689,-0.017421819755210247,-0.3271656605804281,1758869870.6884544
2.26949056088866,0.09010727785641134,0.46323284389028135,-0.06798770941748158,0.940689509500914,-0.01822819784474774,-0.3318865030193705,1758869870.7903342
2.274660108365368,0.09110411893662351,0.4698500777273182,-0.06859842115411909,0.9392499983639153,-0.018757318940843853,-0.33578543770494107,1758869870.8923573
2.280154615696117,0.09229742518051073,0.47667969035384145,-0.06942123455122887,0.9376913702352098,-0.019407731272594764,-0.33991017393812845,1758869870.994425
2.286399026377469,0.09394502857468875,0.48470936397051784,-0.07102536126747853,0.9358276138178372,-0.02036217318503994,-0.3446265474046069,1758869871.096269
2.2914429214567766,0.09512990042233833,0.49093586120196925,-0.07188809704716799,0.9343744449237605,-0.0209885462635773,-0.348333143846653,1758869871.1983805
2.2976522890565856,0.0964663838017493,0.49833240692287245,-0.07279986753725186,0.9325974342835095,-0.021744513799245337,-0.3528305272705413,1758869871.3003523
2.3036985823179252,0.09807021713210788,0.5054517033948619,-0.07401998426843369,0.9308145513789644,-0.022612490244850344,-0.3572030069232405,1758869871.4024105
2.309335069987716,0.0994632606030179,0.5119526714316279,-0.07491516267133368,0.9291808078932805,-0.02333927185849586,-0.36120080707804814,1758869871.504369
2.3165647988569193,0.10112068037335753,0.5199529514670042,-0.07583567434872046,0.9271105953182954,-0.02418392953104746,-0.3662376715973769,1758869871.6063213
2.3225939061381475,0.1027181032857502,0.5265077690873998,-0.07683426304421245,0.9253430785264338,-0.02499714394248932,-0.3704211465891135,1758869871.708254
2.32849753125677,0.10432259739564968,0.532926908271392,-0.07800534447816398,0.9235786959568523,-0.025855168313731716,-0.3744984230660415,1758869871.810338
2.3316254499345055,0.10522492464651653,0.5363456551912374,-0.07859803118519404,0.9226458678376047,-0.02630068929817513,-0.3766367292212027,1758869871.8614285
2.338240923881974,0.10694326343272686,0.543336420385781,-0.07945031795737995,0.9207260559203759,-0.027117366423146515,-0.3810719425043687,1758869871.96344
2.3449952727855523,0.10894571770447209,0.550309638384564,-0.08074535733413513,0.9186931028341465,-0.028111199768062877,-0.38560722311900614,1758869872.0651436
2.3510725056634083,0.11072310820624924,0.5567397650326098,-0.08190662292568285,0.9168552916687975,-0.02903961496680872,-0.38964648082898656,1758869872.1666956
2.3574131259180517,0.11238900977193765,0.5630913829612816,-0.08267431182782015,0.9150043070607452,-0.029798592144255242,-0.393756422335309,1758869872.268762
2.3642159324239387,0.11435855903523202,0.5697272611048951,-0.0836602055558099,0.9129828800294378,-0.03070452596320912,-0.3981462832488676,1758869872.3707838
2.3710219569659063,0.11650057599379232,0.5764306681916705,-0.08493157965798351,0.9109083024817364,-0.031705962853722965,-0.4025263012104421,1758869872.4727726
2.3784876631977836,0.11876639771670913,0.5835950975380363,-0.08593016725513829,0.9086829609622306,-0.03271593520782282,-0.40723574302349114,1758869872.574435
2.38615053498778,0.12098617896083688,0.5906602561464692,-0.08692017338126619,0.9063964692266088,-0.03371937399020566,-0.41201132005154467,1758869872.676351
2.393194394683653,0.12332600682642642,0.5970243510550586,-0.08794557695003308,0.9042618492886243,-0.034739896479904324,-0.4163762997681409,1758869872.778411
2.3996968628932267,0.12541045139038934,0.6028420372287607,-0.08884713060881823,0.9022945233655106,-0.035636765258347906,-0.42035794443439123,1758869872.8804653
2.406437820969528,0.12759479195027054,0.6088410230093625,-0.08987811412992164,0.9002264632218175,-0.03664304507125631,-0.42446616680660454,1758869872.9824991
2.4144330175355155,0.13007805170953385,0.6156346367403486,-0.09087345984640265,0.8978069201172233,-0.03771236307921827,-0.42925811134578595,1758869873.0843372
2.4226336936657833,0.1326034736004858,0.6223088468851088,-0.09165751384395782,0.8953593255040319,-0.03869880265640603,-0.4340886787994709,1758869873.1865861
2.430309707014873,0.13491688478414118,0.6283864443966499,-0.09239724492300248,0.8930537433817303,-0.03966073492101082,-0.4385713016922594,1758869873.288929
